time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
03/09/2025 08:53:04.6123	5,0144420E+000	3,0937091E-001	1,0007187E-002
03/09/2025 08:53:05.1858	3,9859698E+000	3,1068465E-001	1,0664345E-002
03/09/2025 08:53:05.8938	3,1655185E+000	3,1192076E-001	1,0898761E-002
03/09/2025 08:53:06.7718	2,5136747E+000	3,1329507E-001	1,2199978E-002
03/09/2025 08:53:07.8648	1,9970603E+000	3,1438047E-001	1,2994378E-002
03/09/2025 08:53:09.2311	1,5846856E+000	3,1568605E-001	1,4260329E-002
03/09/2025 08:53:11.7831	1,2596742E+000	3,1606486E-001	1,5954725E-002
03/09/2025 08:53:13.9213	1,0000639E+000	3,1819028E-001	1,8244721E-002
03/09/2025 08:53:16.6032	7,9443753E-001	3,2009485E-001	2,0878511E-002
03/09/2025 08:53:19.9690	6,3126212E-001	3,2206497E-001	2,4294779E-002
03/09/2025 08:53:24.1983	5,0118679E-001	3,2447052E-001	2,7725687E-002
03/09/2025 08:53:29.5059	3,9867833E-001	3,2790971E-001	3,2097053E-002
03/09/2025 08:53:36.1871	3,1619310E-001	3,3185473E-001	3,7645321E-002
03/09/2025 08:53:44.5887	2,5117347E-001	3,3576956E-001	4,3568414E-002
03/09/2025 08:53:55.1408	1,9980818E-001	3,4090519E-001	4,9274813E-002
03/09/2025 08:54:08.4357	1,5846856E-001	3,4786525E-001	5,5966541E-002
03/09/2025 08:54:25.1597	1,2590654E-001	3,5577753E-001	6,4224184E-002
03/09/2025 08:54:46.1810	1,0013975E-001	3,6392611E-001	7,3110074E-002
03/09/2025 08:55:12.6757	7,9421178E-002	3,7341079E-001	8,1805110E-002
03/09/2025 08:55:46.0154	6,3101739E-002	3,8522735E-001	9,1314293E-002
03/09/2025 08:56:27.9541	5,0154075E-002	4,0012833E-001	1,0134001E-001
03/09/2025 08:57:20.7882	3,9804459E-002	4,1588697E-001	1,1330668E-001
03/09/2025 08:58:27.3493	3,1592205E-002	4,3292949E-001	1,2519445E-001
03/09/2025 08:59:50.9686	2,5144994E-002	4,5485646E-001	1,3644525E-001
03/09/2025 09:01:36.3576	1,9949391E-002	4,8402128E-001	1,4660434E-001
03/09/2025 09:03:48.9065	1,5860692E-002	5,1716149E-001	1,5251860E-001
03/09/2025 09:06:36.0569	1,2576789E-002	5,5216008E-001	1,4930940E-001
03/09/2025 09:10:06.0775	1,0009170E-002	5,8421654E-001	1,3628666E-001
03/09/2025 09:10:06.9136	1,9999814E+005	2,5951338E-001	-9,5016640E-003
