time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
02/09/2025 17:52:35.1439	7,9525409E+002	2,8608903E-001	3,5187909E-003
02/09/2025 17:52:35.6104	6,3181964E+002	2,8668305E-001	3,4546389E-003
02/09/2025 17:52:36.0771	5,0208865E+002	2,8717303E-001	3,7333432E-003
02/09/2025 17:52:36.5447	3,9859698E+002	2,8770563E-001	3,9010313E-003
02/09/2025 17:52:37.0099	3,1672299E+002	2,8819618E-001	4,0429127E-003
02/09/2025 17:52:37.4746	2,5169135E+002	2,8884041E-001	4,3450482E-003
02/09/2025 17:52:37.9431	1,9980818E+002	2,8953144E-001	4,5128828E-003
02/09/2025 17:52:38.4127	1,5862943E+002	2,9011565E-001	4,5767794E-003
02/09/2025 17:52:38.8773	1,2600809E+002	2,9084778E-001	4,8245671E-003
02/09/2025 17:52:39.3446	1,0016024E+002	2,9148394E-001	5,1659485E-003
02/09/2025 17:52:39.8152	7,9516548E+001	2,9231659E-001	5,1847668E-003
02/09/2025 17:52:40.2938	6,3160763E+001	2,9299751E-001	5,4583927E-003
02/09/2025 17:52:40.7601	5,0208866E+001	2,9372448E-001	5,8549815E-003
02/09/2025 17:52:41.2276	3,9859695E+001	2,9462174E-001	6,1222506E-003
02/09/2025 17:52:41.6734	3,1672298E+001	2,9554522E-001	6,6347569E-003
02/09/2025 17:52:42.1389	2,5136747E+001	2,9638231E-001	6,9227568E-003
02/09/2025 17:52:42.6072	1,9980818E+001	2,9738280E-001	7,1966564E-003
02/09/2025 17:52:43.0511	1,5857577E+001	2,9833668E-001	7,7882414E-003
02/09/2025 17:52:43.5981	1,2600809E+001	2,9947311E-001	8,2105519E-003
02/09/2025 17:52:44.0637	1,0016025E+001	3,0056712E-001	8,7477677E-003
02/09/2025 17:52:44.6394	7,9557004E+000	3,0168018E-001	9,2258397E-003
02/09/2025 17:52:45.0194	6,3105812E+000	3,0299065E-001	9,9250088E-003
02/09/2025 17:52:45.4884	5,0144420E+000	3,0428457E-001	1,0773875E-002
02/09/2025 17:52:46.0618	3,9859698E+000	3,0552042E-001	1,1368965E-002
02/09/2025 17:52:46.7699	3,1655185E+000	3,0704722E-001	1,2059795E-002
02/09/2025 17:52:47.6479	2,5136747E+000	3,0861455E-001	1,3383218E-002
02/09/2025 17:52:48.7409	1,9970603E+000	3,0991727E-001	1,4500534E-002
02/09/2025 17:52:50.1073	1,5846856E+000	3,1169197E-001	1,5483453E-002
02/09/2025 17:52:52.6592	1,2596742E+000	3,1336224E-001	1,7483849E-002
02/09/2025 17:52:54.7975	1,0000639E+000	3,1492293E-001	1,9123442E-002
02/09/2025 17:52:57.4804	7,9443753E-001	3,1756449E-001	2,1374702E-002
02/09/2025 17:53:00.8461	6,3126212E-001	3,1956419E-001	2,4990328E-002
02/09/2025 17:53:05.0753	5,0118679E-001	3,2159907E-001	2,8631978E-002
02/09/2025 17:53:10.3829	3,9867833E-001	3,2479832E-001	3,1758022E-002
02/09/2025 17:53:17.0632	3,1619310E-001	3,2832521E-001	3,7130192E-002
02/09/2025 17:53:25.4649	2,5117347E-001	3,3282652E-001	4,3348856E-002
02/09/2025 17:53:36.0160	1,9980818E-001	3,3751562E-001	4,9709506E-002
02/09/2025 17:53:49.3099	1,5846856E-001	3,4345701E-001	5,6348532E-002
02/09/2025 17:54:06.0349	1,2590654E-001	3,5111123E-001	6,4180553E-002
02/09/2025 17:54:27.0553	1,0013975E-001	3,5946763E-001	7,3614746E-002
02/09/2025 17:54:53.5510	7,9421178E-002	3,6820418E-001	8,3790578E-002
02/09/2025 17:55:26.8909	6,3101739E-002	3,7841374E-001	9,4360955E-002
02/09/2025 17:56:08.8295	5,0154075E-002	3,9093271E-001	1,0452089E-001
02/09/2025 17:57:01.6646	3,9804459E-002	4,0583158E-001	1,1793131E-001
