time/s	I/mA	<Ewe/V>	
30/08/2025 16:06:09.5610	3,5230771E-003	-6,7461636E-003
30/08/2025 16:06:09.6610	4,7958097E-003	-6,7418469E-003
30/08/2025 16:06:09.7610	9,8867435E-003	-6,7416178E-003
30/08/2025 16:06:09.8610	3,5230771E-003	-6,7458581E-003
30/08/2025 16:06:09.9610	6,0685435E-003	-6,7424583E-003
30/08/2025 16:06:10.0610	5,4321769E-003	-6,7452472E-003
30/08/2025 16:06:10.1610	9,8867435E-003	-6,7497925E-003
30/08/2025 16:06:10.2610	5,4321769E-003	-6,7496784E-003
30/08/2025 16:06:10.3610	5,4321769E-003	-6,7407396E-003
30/08/2025 16:06:10.4610	1,0523110E-002	-6,7474623E-003
30/08/2025 16:06:10.5610	4,7958097E-003	-6,7500221E-003
30/08/2025 16:06:10.6610	4,7958097E-003	-6,7392113E-003
30/08/2025 16:06:10.7610	6,0685435E-003	-6,7498689E-003
30/08/2025 16:06:10.8610	1,1795843E-002	-6,7491052E-003
30/08/2025 16:06:10.9610	2,2503431E-003	-6,7515117E-003
30/08/2025 16:06:11.0610	1,1159477E-002	-6,7479592E-003
30/08/2025 16:06:11.1610	4,7958097E-003	-6,7467745E-003
30/08/2025 16:06:11.2610	1,2432210E-002	-6,7504421E-003
30/08/2025 16:06:11.3610	6,7049102E-003	-6,7491434E-003
30/08/2025 16:06:11.4610	8,6140092E-003	-6,7425729E-003
30/08/2025 16:06:11.5610	6,7049102E-003	-6,7434898E-003
30/08/2025 16:06:11.6610	4,7958097E-003	-6,7523136E-003
30/08/2025 16:06:11.7610	4,1594426E-003	-6,7517022E-003
30/08/2025 16:06:11.8610	2,2503431E-003	-6,7452849E-003
30/08/2025 16:06:11.9610	4,1594426E-003	-6,7426111E-003
30/08/2025 16:06:12.0610	9,2503773E-003	-6,7458963E-003
30/08/2025 16:06:12.1610	-1,5678566E-003	-6,7442916E-003
30/08/2025 16:06:12.2610	4,7958097E-003	-6,7428024E-003
30/08/2025 16:06:12.3610	7,9776440E-003	-6,7457436E-003
30/08/2025 16:06:12.4610	8,6140092E-003	-6,7446739E-003
30/08/2025 16:06:12.5610	6,7049102E-003	-6,7489138E-003
30/08/2025 16:06:12.6610	3,5230771E-003	-6,7460109E-003
30/08/2025 16:06:12.7610	2,8867100E-003	-6,7429929E-003
30/08/2025 16:06:12.8610	9,8867435E-003	-6,7531923E-003
30/08/2025 16:06:12.9610	5,4321769E-003	-6,7486088E-003
30/08/2025 16:06:13.0610	7,9776440E-003	-6,7410450E-003
30/08/2025 16:06:13.1610	7,9776440E-003	-6,7458195E-003
30/08/2025 16:06:13.2610	4,7958097E-003	-6,7507098E-003
30/08/2025 16:06:13.3610	1,1159477E-002	-6,7425347E-003
30/08/2025 16:06:13.4610	1,3704944E-002	-6,7492197E-003
30/08/2025 16:06:13.5610	1,1159477E-002	-6,7562102E-003
30/08/2025 16:06:13.6610	1,4341311E-002	-6,7458963E-003
30/08/2025 16:06:13.7610	1,6886778E-002	-6,7532305E-003
30/08/2025 16:06:13.8610	6,0685435E-003	-6,7471568E-003
30/08/2025 16:06:13.9610	6,7049102E-003	-6,7476155E-003
30/08/2025 16:06:14.0610	9,2503773E-003	-6,7447885E-003
30/08/2025 16:06:14.1610	6,7049102E-003	-6,7520081E-003
30/08/2025 16:06:14.2610	4,7958097E-003	-6,7502507E-003
30/08/2025 16:06:14.3610	7,3412773E-003	-6,7513203E-003
30/08/2025 16:06:14.4610	8,6140092E-003	-6,7481119E-003
30/08/2025 16:06:14.5610	7,3412773E-003	-6,7404718E-003
30/08/2025 16:06:14.6610	9,8867435E-003	-6,7501748E-003
30/08/2025 16:06:14.7610	3,5230771E-003	-6,7499839E-003
30/08/2025 16:06:14.8610	4,7958097E-003	-6,7452472E-003
30/08/2025 16:06:14.9610	4,7958097E-003	-6,7525813E-003
30/08/2025 16:06:15.0610	6,0685435E-003	-6,7485701E-003
30/08/2025 16:06:15.1610	3,4124311E-004	-6,7438334E-003
30/08/2025 16:06:15.2610	1,4341311E-002	-6,7485319E-003
30/08/2025 16:06:15.3610	2,8867100E-003	-6,7470423E-003
30/08/2025 16:06:15.4610	4,7958097E-003	-6,7502889E-003
30/08/2025 16:06:15.5610	4,1594426E-003	-6,7457436E-003
30/08/2025 16:06:15.6610	8,6140092E-003	-6,7507098E-003
30/08/2025 16:06:15.7610	2,8867100E-003	-6,7448267E-003
30/08/2025 16:06:15.8610	6,0685435E-003	-6,7504421E-003
30/08/2025 16:06:15.9610	7,3412773E-003	-6,7458581E-003
30/08/2025 16:06:16.0610	9,7761012E-004	-6,7416178E-003
30/08/2025 16:06:16.1610	1,3068578E-002	-6,7486470E-003
30/08/2025 16:06:16.2610	9,2503773E-003	-6,7502889E-003
30/08/2025 16:06:16.3610	4,1594426E-003	-6,7503275E-003
