time/s	<I>/mA	Ewe/V	
30/08/2025 17:28:53.7033	7,100540896892547E-001	-2,0926071E-003
30/08/2025 17:28:54.7033	6,917970376968370E-001	-2,1308069E-003
30/08/2025 17:28:55.7033	6,799018541812885E-001	-2,1499067E-003
30/08/2025 17:28:56.7033	6,596426414608954E-001	-2,1117069E-003
30/08/2025 17:28:57.7033	6,476066946268073E-001	-2,1690065E-003
30/08/2025 17:28:58.7033	6,328323080897320E-001	-2,1881063E-003
30/08/2025 17:28:59.7033	6,135679456830023E-001	-2,1308069E-003
30/08/2025 17:29:00.7033	5,979570748329163E-001	-2,0544075E-003
30/08/2025 17:29:01.7033	5,856493643283844E-001	-2,1690065E-003
30/08/2025 17:29:02.7033	5,669476444244381E-001	-2,1117069E-003
30/08/2025 17:29:03.7033	5,520173845410348E-001	-2,1881063E-003
30/08/2025 17:29:04.7033	5,396104687571519E-001	-2,0735073E-003
30/08/2025 17:29:05.7033	5,266838801503173E-001	-2,1308069E-003
30/08/2025 17:29:06.7033	5,108207821965216E-001	-2,1690065E-003
30/08/2025 17:29:07.7033	4,969758587181552E-001	-2,0735073E-003
30/08/2025 17:29:08.7033	4,821149798095217E-001	-2,0926071E-003
30/08/2025 17:29:09.7251	3,763064444065094E-001	-2,2263059E-003
30/08/2025 17:29:10.7251	4,471208390593517E-001	-2,1881063E-003
30/08/2025 17:29:11.7251	4,362392332553862E-001	-2,0926071E-003
30/08/2025 17:29:12.7251	4,217609320998195E-001	-2,1690065E-003
30/08/2025 17:29:13.7251	4,076632244050503E-001	-2,1690065E-003
30/08/2025 17:29:14.7251	3,983794329583645E-001	-2,2072061E-003
30/08/2025 17:29:15.7251	3,909473926722997E-001	-2,0353077E-003
30/08/2025 17:29:16.7251	3,809815295815469E-001	-2,1308069E-003
30/08/2025 17:29:17.7251	3,695980589151382E-001	-2,0544075E-003
30/08/2025 17:29:18.7251	3,592176816880697E-001	-2,1499067E-003
30/08/2025 17:29:19.7251	3,502273596286771E-001	-2,0162079E-003
30/08/2025 17:29:20.7251	3,385923101902009E-001	-2,1308069E-003
30/08/2025 17:29:21.7251	3,291534167885780E-001	-2,0735073E-003
30/08/2025 17:29:22.7251	3,233410985171794E-001	-2,1308069E-003
30/08/2025 17:29:23.7251	3,110984554946423E-001	-2,1690065E-003
30/08/2025 17:29:24.7251	2,998050358176227E-001	-2,0735073E-003
30/08/2025 17:29:25.7251	2,915731737196441E-001	-2,1117069E-003
30/08/2025 17:29:26.7251	2,811617748260495E-001	-2,0353077E-003
