time/s	<I>/mA	Ewe/V	
26/08/2025 20:52:03.3859	-1,481746115946770E+000	-2,1308069E-003
26/08/2025 20:52:04.3859	-1,488016131973267E+000	-2,1499067E-003
26/08/2025 20:52:05.3859	-1,486595848870278E+000	-2,1881063E-003
26/08/2025 20:52:06.3859	-1,487212692475321E+000	-2,2263059E-003
26/08/2025 20:52:07.3859	-1,487698404955868E+000	-1,9780083E-003
26/08/2025 20:52:08.3859	-1,484114029693606E+000	-2,1499067E-003
26/08/2025 20:52:09.3859	-1,485928339791300E+000	-2,1117069E-003
26/08/2025 20:52:10.3859	-1,483283803224563E+000	-2,1499067E-003
26/08/2025 20:52:11.3859	-1,478976174068453E+000	-2,1499067E-003
26/08/2025 20:52:12.3859	-1,478800277972223E+000	-2,0544075E-003
26/08/2025 20:52:13.3859	-1,479944374012947E+000	-2,0735073E-003
26/08/2025 20:52:14.3859	-1,473140094041826E+000	-2,1881063E-003
26/08/2025 20:52:15.3859	-1,473299931931500E+000	-2,0353077E-003
26/08/2025 20:52:16.3859	-1,473182124996185E+000	-2,0735073E-003
26/08/2025 20:52:17.3859	-1,470646303915977E+000	-2,0162079E-003
26/08/2025 20:52:18.3859	-1,467400118589403E+000	-2,0926071E-003
26/08/2025 20:52:19.3859	-1,465252791976930E+000	-2,1117069E-003
26/08/2025 20:52:20.3859	-1,463372223210335E+000	-2,0926071E-003
26/08/2025 20:52:21.3859	-1,464520963025095E+000	-2,1499067E-003
26/08/2025 20:52:22.3859	-1,462194815325738E+000	-2,1499067E-003
26/08/2025 20:52:23.3859	-1,459198130917549E+000	-2,1308069E-003
26/08/2025 20:52:24.3859	-1,458125623345374E+000	-2,0544075E-003
26/08/2025 20:52:25.3859	-1,447997704339027E+000	-1,9971081E-003
26/08/2025 20:52:26.3859	-1,445159344029427E+000	-2,1117069E-003
26/08/2025 20:52:27.3859	-1,445382943701745E+000	-2,0926071E-003
26/08/2025 20:52:28.3859	-1,443940074539185E+000	-2,0544075E-003
26/08/2025 20:52:29.3859	-1,442243803071976E+000	-2,1499067E-003
26/08/2025 20:52:30.3859	-1,440146666240693E+000	-2,1308069E-003
26/08/2025 20:52:31.3859	-1,437227157354355E+000	-2,0353077E-003
26/08/2025 20:52:32.3859	-1,434219340705873E+000	-2,1881063E-003
26/08/2025 20:52:33.3859	-1,434185983252525E+000	-2,1308069E-003
26/08/2025 20:52:34.3859	-1,433953178381920E+000	-2,1117069E-003
26/08/2025 20:52:35.3859	-1,436941605830194E+000	-2,1499067E-003
26/08/2025 20:52:36.3859	-1,427415325522425E+000	-2,0735073E-003
26/08/2025 20:52:37.3859	-1,419490742659569E+000	-2,0735073E-003
26/08/2025 20:52:38.3859	-1,419489696383479E+000	-2,0162079E-003
26/08/2025 20:52:39.3859	-1,415215062332155E+000	-2,2072061E-003
26/08/2025 20:52:40.3859	-1,409210806989670E+000	-2,1690065E-003
26/08/2025 20:52:41.3859	-1,404226570582390E+000	-2,1308069E-003
26/08/2025 20:52:42.3859	-1,407157991361620E+000	-2,0926071E-003
26/08/2025 20:52:43.3859	-1,401886128568650E+000	-2,1117069E-003
26/08/2025 20:52:44.3859	-1,398411992669106E+000	-2,1117069E-003
26/08/2025 20:52:45.3859	-1,395331067085266E+000	-2,0162079E-003
26/08/2025 20:52:46.3859	-1,395548478698730E+000	-2,1308069E-003
26/08/2025 20:52:47.3859	-1,391616546010972E+000	-2,1117069E-003
26/08/2025 20:52:48.3859	-1,383414006710053E+000	-2,1499067E-003
26/08/2025 20:52:49.3859	-1,380686677265167E+000	-2,0735073E-003
26/08/2025 20:52:50.3859	-1,382715657186512E+000	-2,0926071E-003
26/08/2025 20:52:51.3859	-1,380898750376701E+000	-2,2072061E-003
26/08/2025 20:52:52.3859	-1,376114218640328E+000	-2,1499067E-003
26/08/2025 20:52:53.3859	-1,373799727821350E+000	-2,1690065E-003
26/08/2025 20:52:54.3859	-1,368111005592347E+000	-2,1499067E-003
26/08/2025 20:52:55.3859	-1,367985516333579E+000	-2,2454057E-003
