time/s	I/mA	<Ewe/V>	
27/08/2025 10:10:43.4377	1,6250826E-001	-5,9464159E-003
27/08/2025 10:10:43.5377	9,2506140E-002	-5,9369807E-003
27/08/2025 10:10:43.6377	1,8159975E-001	-5,9489370E-003
27/08/2025 10:10:43.7377	1,0523378E-001	-5,9454995E-003
27/08/2025 10:10:43.8377	7,3414646E-002	-5,9478674E-003
27/08/2025 10:10:43.9377	1,3068911E-001	-5,9519932E-003
27/08/2025 10:10:44.0377	1,6887209E-001	-5,9518404E-003
27/08/2025 10:10:44.1377	1,5614443E-001	-5,9471037E-003
27/08/2025 10:10:44.2377	1,0523378E-001	-5,9584873E-003
27/08/2025 10:10:44.3377	9,8869957E-002	-5,9524900E-003
27/08/2025 10:10:44.4377	1,2432528E-001	-5,9499685E-003
27/08/2025 10:10:44.5377	1,3068911E-001	-5,9557366E-003
27/08/2025 10:10:44.6377	7,9778478E-002	-5,9602060E-003
27/08/2025 10:10:44.7377	1,3705294E-001	-5,9522986E-003
27/08/2025 10:10:44.8377	1,2432528E-001	-5,9582964E-003
27/08/2025 10:10:44.9377	7,3414646E-002	-5,9597478E-003
27/08/2025 10:10:45.0377	1,0523378E-001	-5,9516109E-003
27/08/2025 10:10:45.1377	1,6250826E-001	-5,9651337E-003
27/08/2025 10:10:45.2377	1,1796144E-001	-5,9587546E-003
27/08/2025 10:10:45.3377	1,4978060E-001	-5,9572649E-003
27/08/2025 10:10:45.4377	1,6887209E-001	-5,9671202E-003
27/08/2025 10:10:45.5377	1,8159975E-001	-5,9695267E-003
27/08/2025 10:10:45.6377	1,3705294E-001	-5,9636440E-003
27/08/2025 10:10:45.7377	1,3068911E-001	-5,9654391E-003
27/08/2025 10:10:45.8377	1,0523378E-001	-5,9699849E-003
27/08/2025 10:10:45.9377	1,1796144E-001	-5,9621544E-003
27/08/2025 10:10:46.0377	1,3068911E-001	-5,9710932E-003
27/08/2025 10:10:46.1377	1,6250826E-001	-5,9698708E-003
27/08/2025 10:10:46.2377	7,9778478E-002	-5,9684953E-003
27/08/2025 10:10:46.3377	2,1341887E-001	-5,9715514E-003
27/08/2025 10:10:46.4377	1,1159762E-001	-5,9707877E-003
27/08/2025 10:10:46.5377	1,0523378E-001	-5,9713223E-003
27/08/2025 10:10:46.6377	1,5614443E-001	-5,9760208E-003
27/08/2025 10:10:46.7377	5,4323155E-002	-5,9718951E-003
27/08/2025 10:10:46.8377	1,7523590E-001	-5,9741489E-003
27/08/2025 10:10:46.9377	1,6250826E-001	-5,9759058E-003
27/08/2025 10:10:47.0377	1,7523590E-001	-5,9742639E-003
27/08/2025 10:10:47.1377	7,3414646E-002	-5,9733847E-003
27/08/2025 10:10:47.2377	1,1796144E-001	-5,9796115E-003
27/08/2025 10:10:47.3377	1,6250826E-001	-5,9756008E-003
27/08/2025 10:10:47.4377	1,4978060E-001	-5,9794588E-003
27/08/2025 10:10:47.5377	1,7523590E-001	-5,9850360E-003
27/08/2025 10:10:47.6377	1,1159762E-001	-5,9838514E-003
27/08/2025 10:10:47.7377	1,3705294E-001	-5,9789238E-003
27/08/2025 10:10:47.8377	1,1796144E-001	-5,9829350E-003
27/08/2025 10:10:47.9377	1,5614443E-001	-5,9857615E-003
27/08/2025 10:10:48.0377	1,5614443E-001	-5,9794588E-003
27/08/2025 10:10:48.1377	6,7050815E-002	-5,9840046E-003
27/08/2025 10:10:48.2377	1,3705294E-001	-5,9845778E-003
27/08/2025 10:10:48.3377	1,2432528E-001	-5,9786951E-003
27/08/2025 10:10:48.4377	1,3068911E-001	-5,9872894E-003
27/08/2025 10:10:48.5377	1,1796144E-001	-5,9871371E-003
27/08/2025 10:10:48.6377	1,2432528E-001	-5,9846542E-003
27/08/2025 10:10:48.7377	9,8869957E-002	-5,9865257E-003
