time/s	I/mA	<Ewe/V>	
02/09/2025 18:08:57.4490	1,3068578E-002	-3,5629973E-003
02/09/2025 18:08:57.5490	9,2503773E-003	-3,5688421E-003
02/09/2025 18:08:57.6490	2,8867100E-003	-3,5645254E-003
02/09/2025 18:08:57.7490	1,6250411E-002	-3,5709047E-003
02/09/2025 18:08:57.8490	1,2432210E-002	-3,5669319E-003
02/09/2025 18:08:57.9490	8,6140092E-003	-3,5625389E-003
02/09/2025 18:08:58.0490	4,1594426E-003	-3,5647927E-003
02/09/2025 18:08:58.1490	7,9776440E-003	-3,5657096E-003
02/09/2025 18:08:58.2490	7,9776440E-003	-3,5655568E-003
02/09/2025 18:08:58.3490	8,6140092E-003	-3,5660150E-003
02/09/2025 18:08:58.4490	7,3412773E-003	-3,5694912E-003
02/09/2025 18:08:58.5490	7,9776440E-003	-3,5662826E-003
02/09/2025 18:08:58.6490	1,1159477E-002	-3,5629973E-003
02/09/2025 18:08:58.7490	4,7958097E-003	-3,5684598E-003
02/09/2025 18:08:58.8490	1,1159477E-002	-3,5708663E-003
02/09/2025 18:08:58.9490	1,1795843E-002	-3,5645254E-003
02/09/2025 18:08:59.0490	7,9776440E-003	-3,5690712E-003
02/09/2025 18:08:59.1490	8,6140092E-003	-3,5644108E-003
02/09/2025 18:08:59.2490	1,1159477E-002	-3,5629210E-003
02/09/2025 18:08:59.3490	9,2503773E-003	-3,5655950E-003
02/09/2025 18:08:59.4490	1,1159477E-002	-3,5682307E-003
02/09/2025 18:08:59.5490	1,1159477E-002	-3,5584900E-003
02/09/2025 18:08:59.6490	6,7049102E-003	-3,5713629E-003
02/09/2025 18:08:59.7490	7,3412773E-003	-3,5623861E-003
02/09/2025 18:08:59.8490	1,1159477E-002	-3,5637997E-003
02/09/2025 18:08:59.9490	-2,9512335E-004	-3,5702935E-003
02/09/2025 18:09:00.0490	8,6140092E-003	-3,5683073E-003
02/09/2025 18:09:00.1490	6,0685435E-003	-3,5667792E-003
02/09/2025 18:09:00.2490	6,7049102E-003	-3,5681543E-003
02/09/2025 18:09:00.3490	9,2503773E-003	-3,5640288E-003
02/09/2025 18:09:00.4490	1,1795843E-002	-3,5617368E-003
02/09/2025 18:09:00.5490	2,8867100E-003	-3,5728910E-003
02/09/2025 18:09:00.6490	-2,2042233E-003	-3,5657478E-003
02/09/2025 18:09:00.7490	1,6139771E-003	-3,5672374E-003
02/09/2025 18:09:00.8490	2,8867100E-003	-3,5657859E-003
