time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
30/08/2025 20:46:01.4716	1,0016024E+003	3,2107434E-001	3,3577145E-003
30/08/2025 20:46:01.9389	7,9525409E+002	3,2170084E-001	3,5365627E-003
30/08/2025 20:46:02.4053	6,3181964E+002	3,2242423E-001	3,7444655E-003
30/08/2025 20:46:02.8721	5,0208865E+002	3,2298216E-001	3,9371112E-003
30/08/2025 20:46:03.3396	3,9859698E+002	3,2330099E-001	4,2428686E-003
30/08/2025 20:46:03.8048	3,1672299E+002	3,2397795E-001	4,6163546E-003
30/08/2025 20:46:04.2696	2,5169135E+002	3,2458800E-001	4,7813309E-003
30/08/2025 20:46:04.7381	1,9980818E+002	3,2534939E-001	4,7958586E-003
30/08/2025 20:46:05.2076	1,5862943E+002	3,2595211E-001	5,2236374E-003
30/08/2025 20:46:05.6723	1,2600809E+002	3,2688308E-001	5,4482874E-003
30/08/2025 20:46:06.1396	1,0016024E+002	3,2768789E-001	5,7935566E-003
30/08/2025 20:46:06.6101	7,9516548E+001	3,2848662E-001	6,1361268E-003
30/08/2025 20:46:07.0887	6,3160763E+001	3,2918552E-001	6,5428955E-003
30/08/2025 20:46:07.5551	5,0208866E+001	3,3025250E-001	6,6735558E-003
30/08/2025 20:46:08.0226	3,9859695E+001	3,3120251E-001	7,1099186E-003
30/08/2025 20:46:08.4684	3,1672298E+001	3,3237132E-001	7,2903526E-003
30/08/2025 20:46:08.9338	2,5136747E+001	3,3319920E-001	7,9183895E-003
30/08/2025 20:46:09.4021	1,9980818E+001	3,3453417E-001	8,1739193E-003
30/08/2025 20:46:09.8461	1,5857577E+001	3,3575857E-001	8,6290594E-003
30/08/2025 20:46:10.3930	1,2600809E+001	3,3688593E-001	9,0948194E-003
30/08/2025 20:46:10.8586	1,0016025E+001	3,3823949E-001	9,6283238E-003
30/08/2025 20:46:11.4333	7,9557004E+000	3,3947408E-001	1,0049079E-002
30/08/2025 20:46:11.8133	6,3105812E+000	3,4118670E-001	1,0680661E-002
