time/s	I/mA	<Ewe/V>	
31/08/2025 10:23:49.6940	1,3704944E-002	-6,7109056E-003
31/08/2025 10:23:49.7940	7,3412773E-003	-6,7160623E-003
31/08/2025 10:23:49.8940	8,6140092E-003	-6,7141526E-003
31/08/2025 10:23:49.9940	7,3412773E-003	-6,7184307E-003
31/08/2025 10:23:50.0940	1,2432210E-002	-6,7213723E-003
31/08/2025 10:23:50.1940	7,3412773E-003	-6,7151459E-003
31/08/2025 10:23:50.2940	3,5230771E-003	-6,7120134E-003
31/08/2025 10:23:50.3940	6,7049102E-003	-6,7148781E-003
31/08/2025 10:23:50.4940	8,6140092E-003	-6,7169028E-003
31/08/2025 10:23:50.5940	6,0685435E-003	-6,7200353E-003
31/08/2025 10:23:50.6940	6,7049102E-003	-6,7167114E-003
31/08/2025 10:23:50.7940	7,3412773E-003	-6,7225182E-003
31/08/2025 10:23:50.8940	3,5230771E-003	-6,7170174E-003
31/08/2025 10:23:50.9940	6,7049102E-003	-6,7201876E-003
31/08/2025 10:23:51.0940	7,9776440E-003	-6,7202644E-003
31/08/2025 10:23:51.1940	1,1159477E-002	-6,7211809E-003
31/08/2025 10:23:51.2940	9,2503773E-003	-6,7162151E-003
31/08/2025 10:23:51.3940	5,4321769E-003	-6,7204554E-003
31/08/2025 10:23:51.4940	1,0523110E-002	-6,7195771E-003
31/08/2025 10:23:51.5940	1,2432210E-002	-6,7161010E-003
31/08/2025 10:23:51.6940	1,3068578E-002	-6,7099123E-003
31/08/2025 10:23:51.7940	4,1594426E-003	-6,7196148E-003
31/08/2025 10:23:51.8940	4,1594426E-003	-6,7175142E-003
31/08/2025 10:23:51.9940	1,1159477E-002	-6,7198826E-003
31/08/2025 10:23:52.0940	3,4124311E-004	-6,7234351E-003
31/08/2025 10:23:52.1940	1,3068578E-002	-6,7241224E-003
31/08/2025 10:23:52.2940	2,2503431E-003	-6,7204172E-003
31/08/2025 10:23:52.3940	1,3704944E-002	-6,7213723E-003
31/08/2025 10:23:52.4940	1,0523110E-002	-6,7237024E-003
31/08/2025 10:23:52.5940	9,8867435E-003	-6,7171701E-003
31/08/2025 10:23:52.6940	6,0685435E-003	-6,7154132E-003
31/08/2025 10:23:52.7940	4,7958097E-003	-6,7172465E-003
31/08/2025 10:23:52.8940	1,1159477E-002	-6,7178197E-003
31/08/2025 10:23:52.9940	4,7958097E-003	-6,7210286E-003
31/08/2025 10:23:53.0940	7,3412773E-003	-6,7220600E-003
31/08/2025 10:23:53.1940	6,0685435E-003	-6,7183925E-003
31/08/2025 10:23:53.2940	1,4341311E-002	-6,7182397E-003
31/08/2025 10:23:53.3940	1,2432210E-002	-6,7190039E-003
31/08/2025 10:23:53.4940	9,2503773E-003	-6,7187361E-003
31/08/2025 10:23:53.5940	1,0523110E-002	-6,7191948E-003
31/08/2025 10:23:53.6940	7,9776440E-003	-6,7138467E-003
31/08/2025 10:23:53.7940	5,4321769E-003	-6,7197676E-003
31/08/2025 10:23:53.8940	9,2503773E-003	-6,7251539E-003
31/08/2025 10:23:53.9940	1,1159477E-002	-6,7216395E-003
31/08/2025 10:23:54.0940	7,3412773E-003	-6,7245425E-003
31/08/2025 10:23:54.1940	-1,5678566E-003	-6,7223655E-003
31/08/2025 10:23:54.2940	9,2503773E-003	-6,7188125E-003
31/08/2025 10:23:54.3940	4,7958097E-003	-6,7148400E-003
31/08/2025 10:23:54.4940	7,3412773E-003	-6,7271399E-003
31/08/2025 10:23:54.5940	5,4321769E-003	-6,7177047E-003
31/08/2025 10:23:54.6940	9,2503773E-003	-6,7131594E-003
31/08/2025 10:23:54.7940	7,3412773E-003	-6,7185457E-003
31/08/2025 10:23:54.8940	3,4124311E-004	-6,7163678E-003
31/08/2025 10:23:54.9940	1,1159477E-002	-6,7173229E-003
31/08/2025 10:23:55.0940	4,1594426E-003	-6,7211427E-003
31/08/2025 10:23:55.1940	2,2503431E-003	-6,7173992E-003
31/08/2025 10:23:55.2940	1,3704944E-002	-6,7152600E-003
31/08/2025 10:23:55.3940	6,7049102E-003	-6,7217923E-003
31/08/2025 10:23:55.4940	4,7958097E-003	-6,7183543E-003
31/08/2025 10:23:55.5940	7,9776440E-003	-6,7132353E-003
31/08/2025 10:23:55.6940	9,2503773E-003	-6,7171701E-003
31/08/2025 10:23:55.7940	1,6139771E-003	-6,7122807E-003
31/08/2025 10:23:55.8940	6,7049102E-003	-6,7196912E-003
31/08/2025 10:23:55.9940	9,2503773E-003	-6,7227855E-003
31/08/2025 10:23:56.0940	3,5230771E-003	-6,7191180E-003
31/08/2025 10:23:56.1940	5,4321769E-003	-6,7175142E-003
31/08/2025 10:23:56.2940	2,2503431E-003	-6,7186216E-003
31/08/2025 10:23:56.3940	7,9776440E-003	-6,7166351E-003
31/08/2025 10:23:56.4940	8,6140092E-003	-6,7203408E-003
31/08/2025 10:23:56.5940	7,3412773E-003	-6,7155277E-003
31/08/2025 10:23:56.6940	7,3412773E-003	-6,7173229E-003
31/08/2025 10:23:56.7940	6,0685435E-003	-6,7157182E-003
31/08/2025 10:23:56.8940	4,7958097E-003	-6,7171319E-003
31/08/2025 10:23:56.9940	4,7958097E-003	-6,7207608E-003
31/08/2025 10:23:57.0940	6,7049102E-003	-6,7175906E-003
31/08/2025 10:23:57.1940	2,8867100E-003	-6,7206463E-003
31/08/2025 10:23:57.2940	1,6139771E-003	-6,7159859E-003
31/08/2025 10:23:57.3940	5,4321769E-003	-6,7173610E-003
