time/s	<I>/mA	Ewe/V	
30/08/2025 23:09:58.8001	4,227192455768581E+000	-2,1117069E-003
30/08/2025 23:09:59.8001	4,226842550182326E+000	-2,0544075E-003
30/08/2025 23:10:00.8001	4,222386472988120E+000	-2,1881063E-003
30/08/2025 23:10:01.8001	4,219615997123711E+000	-2,1117069E-003
30/08/2025 23:10:02.8001	4,219123740005493E+000	-2,0544075E-003
30/08/2025 23:10:03.8001	4,213121880054474E+000	-2,0544075E-003
30/08/2025 23:10:04.8001	4,211875282764439E+000	-2,0735073E-003
30/08/2025 23:10:05.8001	4,209465475273133E+000	-2,0353077E-003
30/08/2025 23:10:06.8001	4,207635936832425E+000	-2,1881063E-003
30/08/2025 23:10:07.8001	4,207056493282318E+000	-2,1690065E-003
30/08/2025 23:10:08.8001	4,201435196399686E+000	-2,0162079E-003
30/08/2025 23:10:09.8001	4,208008313465117E+000	-2,0544075E-003
30/08/2025 23:10:10.8001	4,210396890640254E+000	-2,1308069E-003
30/08/2025 23:10:11.8001	4,204303210449218E+000	-2,0544075E-003
30/08/2025 23:10:12.8001	4,200885778427123E+000	-2,0735073E-003
30/08/2025 23:10:13.8001	4,194352729034421E+000	-2,1499067E-003
30/08/2025 23:10:14.8001	4,190997958946227E+000	-2,1881063E-003
30/08/2025 23:10:15.8001	4,188730157852170E+000	-2,1308069E-003
30/08/2025 23:10:16.8001	4,187828510379791E+000	-1,9589085E-003
30/08/2025 23:10:17.8001	4,184895408248899E+000	-2,1308069E-003
30/08/2025 23:10:18.8001	4,184373035144802E+000	-2,1308069E-003
30/08/2025 23:10:19.8001	4,184584150409698E+000	-2,2645055E-003
30/08/2025 23:10:20.8001	4,182392961978913E+000	-2,1117069E-003
30/08/2025 23:10:21.8001	4,176493229961388E+000	-2,1690065E-003
30/08/2025 23:10:22.8001	4,182218593597408E+000	-2,0544075E-003
30/08/2025 23:10:23.8001	4,173719359588624E+000	-2,0926071E-003
30/08/2025 23:10:24.8001	4,172573961830139E+000	-2,0735073E-003
30/08/2025 23:10:25.8001	4,172619273281093E+000	-2,1117069E-003
30/08/2025 23:10:26.8001	4,169087805557247E+000	-1,9971081E-003
30/08/2025 23:10:27.8001	4,172185251998897E+000	-2,0926071E-003
30/08/2025 23:10:28.8001	4,164261493206013E+000	-2,2645055E-003
30/08/2025 23:10:29.8001	4,166109254455549E+000	-2,0735073E-003
30/08/2025 23:10:30.8001	4,162342053318023E+000	-2,0926071E-003
30/08/2025 23:10:31.8001	4,155686895275114E+000	-2,1308069E-003
30/08/2025 23:10:32.8001	4,159222313690179E+000	-2,1117069E-003
30/08/2025 23:10:33.8001	4,154628882122026E+000	-2,1499067E-003
30/08/2025 23:10:34.8001	4,160331562328338E+000	-2,0544075E-003
30/08/2025 23:10:35.8001	4,159184746837610E+000	-2,1117069E-003
30/08/2025 23:10:36.8001	4,155951036548614E+000	-2,0735073E-003
30/08/2025 23:10:37.8001	4,157243420219416E+000	-2,1117069E-003
30/08/2025 23:10:38.8001	4,147825262546538E+000	-2,1690065E-003
30/08/2025 23:10:39.8001	4,144659804153434E+000	-2,2072061E-003
30/08/2025 23:10:40.8001	4,142806683444960E+000	-2,2072061E-003
30/08/2025 23:10:41.8001	4,136229471874238E+000	-2,0926071E-003
30/08/2025 23:10:42.8001	4,140035212707517E+000	-2,0735073E-003
30/08/2025 23:10:43.8001	4,133821342372897E+000	-2,1308069E-003
30/08/2025 23:10:44.8001	4,130136878681185E+000	-2,1690065E-003
30/08/2025 23:10:45.8001	4,131212518882748E+000	-2,1308069E-003
30/08/2025 23:10:46.8001	4,125884900856015E+000	-2,1690065E-003
30/08/2025 23:10:47.8001	4,129880089378347E+000	-2,1499067E-003
30/08/2025 23:10:48.8001	4,126838864612566E+000	-2,1499067E-003
30/08/2025 23:10:49.8001	4,119806870079032E+000	-2,2263059E-003
30/08/2025 23:10:50.8001	4,122030803012841E+000	-2,0926071E-003
30/08/2025 23:10:51.8001	4,121441436100000E+000	-2,0735073E-003
30/08/2025 23:10:52.8001	4,115697477436058E+000	-2,0926071E-003
30/08/2025 23:10:53.8001	4,117620946311950E+000	-2,1308069E-003
30/08/2025 23:10:54.8001	4,119179402542102E+000	-2,0735073E-003
30/08/2025 23:10:55.8001	4,124131766986842E+000	-2,1117069E-003
30/08/2025 23:10:56.8001	4,116596047973630E+000	-2,1117069E-003
30/08/2025 23:10:57.8001	4,119313694095611E+000	-2,1690065E-003
30/08/2025 23:10:58.8001	4,117855121326443E+000	-2,0353077E-003
30/08/2025 23:10:59.8001	4,116436768054953E+000	-2,2072061E-003
30/08/2025 23:11:00.8001	4,110768847751615E+000	-2,1308069E-003
30/08/2025 23:11:01.8001	4,102883631801603E+000	-2,0544075E-003
30/08/2025 23:11:02.8001	4,099020491504668E+000	-2,1881063E-003
30/08/2025 23:11:03.8001	4,098144219303123E+000	-2,1499067E-003
30/08/2025 23:11:04.8001	4,099497756862640E+000	-2,1308069E-003
30/08/2025 23:11:05.8001	4,097175789070121E+000	-2,0926071E-003
30/08/2025 23:11:06.8001	4,089757568073267E+000	-2,1499067E-003
30/08/2025 23:11:07.8001	4,092114325046538E+000	-1,9589085E-003
30/08/2025 23:11:08.8001	4,091815574073784E+000	-2,1117069E-003
30/08/2025 23:11:09.8001	4,085681475353237E+000	-2,0735073E-003
30/08/2025 23:11:10.8001	4,087275577831264E+000	-2,0926071E-003
30/08/2025 23:11:11.8001	4,084218642234788E+000	-1,9780083E-003
30/08/2025 23:11:12.8001	4,084784644222253E+000	-2,0926071E-003
30/08/2025 23:11:13.8001	4,079420498847959E+000	-2,1499067E-003
30/08/2025 23:11:14.8001	4,075426613426206E+000	-2,1499067E-003
30/08/2025 23:11:15.8001	4,077456131458277E+000	-2,0735073E-003
30/08/2025 23:11:16.8001	4,070924791336058E+000	-2,1690065E-003
